country,Date,Currency(USD)
SRILANKA,2021-02-04,0.00513189
SRILANKA,2021-02-05,0.00515437
SRILANKA,2021-02-08,0.00514139
SRILANKA,2021-02-09,0.00512821
SRILANKA,2021-02-10,0.00508906
SRILANKA,2021-02-11,0.00516796
SRILANKA,2021-02-12,0.00518753
SRILANKA,2021-02-15,0.00515458
SRILANKA,2021-02-16,0.00512164
SRILANKA,2021-02-17,0.00512663
SRILANKA,2021-02-18,0.00512505
SRILANKA,2021-02-19,0.00513452
SRILANKA,2021-02-22,0.00515119
SRILANKA,2021-02-23,0.00516262
SRILANKA,2021-02-24,0.00517063
SRILANKA,2021-02-25,0.00515119
SRILANKA,2021-02-26,0.00518001
SRILANKA,2021-03-01,0.00514139
SRILANKA,2021-03-02,0.00513927
SRILANKA,2021-03-03,0.00512216
SRILANKA,2021-03-04,0.00512348
SRILANKA,2021-03-05,0.00512348
SRILANKA,2021-03-08,0.00512269
SRILANKA,2021-03-09,0.00511221
SRILANKA,2021-03-10,0.00510204
SRILANKA,2021-03-11,0.00511954
SRILANKA,2021-03-12,0.00510204
SRILANKA,2021-03-15,0.00507949
SRILANKA,2021-03-16,0.00505051
SRILANKA,2021-03-17,0.00504388
SRILANKA,2021-03-18,0.00506894
SRILANKA,2021-03-19,0.00506894
SRILANKA,2021-03-22,0.00506329
SRILANKA,2021-03-23,0.00504083
SRILANKA,2021-03-24,0.0050449
SRILANKA,2021-03-25,0.00504566
SRILANKA,2021-03-26,0.00503651
SRILANKA,2021-03-29,0.00502968
SRILANKA,2021-03-30,0.00502462
SRILANKA,2021-03-31,0.00502336
SRILANKA,2021-04-01,0.00503195
SRILANKA,2021-04-02,0.00502841
SRILANKA,2021-04-05,0.00501077
SRILANKA,2021-04-06,0.00500626
SRILANKA,2021-04-07,0.00500626
SRILANKA,2021-04-08,0.00500626
SRILANKA,2021-04-09,0.00500626
SRILANKA,2021-04-12,0.00497265
SRILANKA,2021-04-13,0.00497265
SRILANKA,2021-04-14,0.00497265
SRILANKA,2021-04-15,0.00498231
SRILANKA,2021-04-16,0.00510569
SRILANKA,2021-04-19,0.00528961
SRILANKA,2021-04-20,0.00525514
SRILANKA,2021-04-21,0.00521893
SRILANKA,2021-04-22,0.00520833
SRILANKA,2021-04-23,0.00518135
SRILANKA,2021-04-26,0.00516369
SRILANKA,2021-04-27,0.00515464
SRILANKA,2021-04-28,0.00515464
SRILANKA,2021-04-29,0.00510204
SRILANKA,2021-04-30,0.00507614
SRILANKA,2021-05-03,0.00507614
SRILANKA,2021-05-04,0.00509269
SRILANKA,2021-05-05,0.00509347
SRILANKA,2021-05-06,0.00510204
SRILANKA,2021-05-07,0.00506329
SRILANKA,2021-05-10,0.00506329
SRILANKA,2021-05-11,0.00510543
SRILANKA,2021-05-12,0.00510022
SRILANKA,2021-05-13,0.00508311
SRILANKA,2021-05-14,0.00508311
SRILANKA,2021-05-17,0.00508311
SRILANKA,2021-05-18,0.00508621
SRILANKA,2021-05-19,0.00510204
SRILANKA,2021-05-20,0.00510204
SRILANKA,2021-05-21,0.00508208
SRILANKA,2021-05-24,0.00508208
SRILANKA,2021-05-25,0.00505255
SRILANKA,2021-05-26,0.00506201
SRILANKA,2021-05-27,0.00506201
SRILANKA,2021-05-28,0.00506201
SRILANKA,2021-05-31,0.00506908
SRILANKA,2021-06-01,0.00507614
SRILANKA,2021-06-02,0.00506329
SRILANKA,2021-06-03,0.00507485
SRILANKA,2021-06-04,0.00507485
SRILANKA,2021-06-07,0.00507331
SRILANKA,2021-06-08,0.00506201
SRILANKA,2021-06-09,0.00505842
SRILANKA,2021-06-10,0.00505051
SRILANKA,2021-06-11,0.00506073
SRILANKA,2021-06-14,0.00506252
SRILANKA,2021-06-15,0.00506252
SRILANKA,2021-06-16,0.00505842
SRILANKA,2021-06-17,0.00505255
SRILANKA,2021-06-18,0.00505842
SRILANKA,2021-06-21,0.00505051
SRILANKA,2021-06-22,0.00504694
SRILANKA,2021-06-23,0.00505076
SRILANKA,2021-06-24,0.00503728
SRILANKA,2021-06-25,0.00503778
SRILANKA,2021-06-28,0.00502513
SRILANKA,2021-06-29,0.00502513
SRILANKA,2021-06-30,0.00502892
SRILANKA,2021-07-01,0.00502513
SRILANKA,2021-07-02,0.00502513
SRILANKA,2021-07-05,0.00503145
SRILANKA,2021-07-06,0.00503778
SRILANKA,2021-07-07,0.00503778
SRILANKA,2021-07-08,0.00503778
SRILANKA,2021-07-09,0.00503271
SRILANKA,2021-07-12,0.00503728
SRILANKA,2021-07-13,0.00502513
SRILANKA,2021-07-14,0.00503778
SRILANKA,2021-07-15,0.00503778
SRILANKA,2021-07-16,0.00502513
SRILANKA,2021-07-19,0.00501253
SRILANKA,2021-07-20,0.00502386
SRILANKA,2021-07-21,0.00502386
SRILANKA,2021-07-22,0.00502513
SRILANKA,2021-07-23,0.00502513
SRILANKA,2021-07-26,0.00501329
SRILANKA,2021-07-27,0.00503778
SRILANKA,2021-07-28,0.00502033
SRILANKA,2021-07-29,0.00502513
SRILANKA,2021-07-30,0.00502513
SRILANKA,2021-08-02,0.00502513
SRILANKA,2021-08-03,0.00502513
SRILANKA,2021-08-04,0.00502513
SRILANKA,2021-08-05,0.00502513
SRILANKA,2021-08-06,0.00502513
SRILANKA,2021-08-09,0.00502513
SRILANKA,2021-08-10,0.00502513
SRILANKA,2021-08-11,0.00502917
SRILANKA,2021-08-12,0.00502513
SRILANKA,2021-08-13,0.00501253
SRILANKA,2021-08-16,0.00502664
SRILANKA,2021-08-17,0.00502513
SRILANKA,2021-08-18,0.00502513
SRILANKA,2021-08-19,0.0050226
SRILANKA,2021-08-20,0.00502513
SRILANKA,2021-08-23,0.00501253
SRILANKA,2021-08-24,0.00502513
SRILANKA,2021-08-25,0.00501882
SRILANKA,2021-08-26,0.00502513
SRILANKA,2021-08-27,0.005
SRILANKA,2021-08-30,0.00501253
SRILANKA,2021-08-31,0.00502109
SRILANKA,2021-09-01,0.00502513
SRILANKA,2021-09-02,0.00501329
SRILANKA,2021-09-03,0.005
SRILANKA,2021-09-06,0.00501256
SRILANKA,2021-09-07,0.00502513
SRILANKA,2021-09-08,0.00502513
SRILANKA,2021-09-09,0.00501253
SRILANKA,2021-09-10,0.005
SRILANKA,2021-09-13,0.00502513
SRILANKA,2021-09-14,0.00502513
SRILANKA,2021-09-15,0.00502513
SRILANKA,2021-09-16,0.00502513
SRILANKA,2021-09-17,0.00501781
SRILANKA,2021-09-20,0.00502513
SRILANKA,2021-09-21,0.00502513
SRILANKA,2021-09-22,0.00502513
SRILANKA,2021-09-23,0.00501253
SRILANKA,2021-09-24,0.00502437
SRILANKA,2021-09-27,0.00502513
SRILANKA,2021-09-28,0.00502185
SRILANKA,2021-09-29,0.0050163
SRILANKA,2021-09-30,0.00502513
SRILANKA,2021-10-01,0.00502513
SRILANKA,2021-10-04,0.00502513
SRILANKA,2021-10-05,0.00501253
SRILANKA,2021-10-06,0.00501253
SRILANKA,2021-10-07,0.00501253
SRILANKA,2021-10-08,0.00501253
SRILANKA,2021-10-11,0.00500627
SRILANKA,2021-10-12,0.005
SRILANKA,2021-10-13,0.00497512
SRILANKA,2021-10-14,0.00497512
SRILANKA,2021-10-15,0.00499251
SRILANKA,2021-10-18,0.005
SRILANKA,2021-10-19,0.00500776
SRILANKA,2021-10-20,0.00502892
SRILANKA,2021-10-21,0.005
SRILANKA,2021-10-22,0.00499975
SRILANKA,2021-10-25,0.005
SRILANKA,2021-10-26,0.00493827
SRILANKA,2021-10-27,0.0049724
SRILANKA,2021-10-28,0.00498778
SRILANKA,2021-10-29,0.00498231
SRILANKA,2021-11-01,0.00497512
SRILANKA,2021-11-02,0.00497438
SRILANKA,2021-11-03,0.0049848
SRILANKA,2021-11-04,0.005
SRILANKA,2021-11-05,0.005
SRILANKA,2021-11-08,0.005
SRILANKA,2021-11-09,0.00499276
SRILANKA,2021-11-10,0.00497512
SRILANKA,2021-11-11,0.00497451
SRILANKA,2021-11-12,0.00497389
SRILANKA,2021-11-15,0.0049554
SRILANKA,2021-11-16,0.0049554
SRILANKA,2021-11-17,0.00497661
SRILANKA,2021-11-18,0.00497512
SRILANKA,2021-11-19,0.00497488
SRILANKA,2021-11-22,0.00493925
SRILANKA,2021-11-23,0.00493827
SRILANKA,2021-11-24,0.00497512
SRILANKA,2021-11-25,0.00496539
SRILANKA,2021-11-26,0.00495565
SRILANKA,2021-11-29,0.00493827
SRILANKA,2021-11-30,0.00493827
SRILANKA,2021-12-01,0.00497859
SRILANKA,2021-12-02,0.0049505
SRILANKA,2021-12-03,0.00497512
SRILANKA,2021-12-06,0.00493827
SRILANKA,2021-12-07,0.0049505
SRILANKA,2021-12-08,0.00493218
SRILANKA,2021-12-09,0.0049505
SRILANKA,2021-12-10,0.0049505
SRILANKA,2021-12-13,0.00497512
SRILANKA,2021-12-14,0.0049505
SRILANKA,2021-12-15,0.0049505
SRILANKA,2021-12-16,0.0049613
SRILANKA,2021-12-17,0.0049613
SRILANKA,2021-12-20,0.0049505
SRILANKA,2021-12-21,0.0049505
SRILANKA,2021-12-22,0.00495565
SRILANKA,2021-12-23,0.0049505
SRILANKA,2021-12-24,0.00494438
SRILANKA,2021-12-27,0.00493827
SRILANKA,2021-12-28,0.00493218
SRILANKA,2021-12-29,0.0049505
SRILANKA,2021-12-30,0.00493218
SRILANKA,2021-12-31,0.00493218
SRILANKA,2022-01-03,0.00493218
SRILANKA,2022-01-04,0.00493218
SRILANKA,2022-01-05,0.00497512
SRILANKA,2022-01-06,0.00497512
SRILANKA,2022-01-07,0.00493218
SRILANKA,2022-01-10,0.00493218
SRILANKA,2022-01-11,0.00493218
SRILANKA,2022-01-12,0.00493218
SRILANKA,2022-01-13,0.00493218
SRILANKA,2022-01-14,0.00499875
SRILANKA,2022-01-17,0.00499476
SRILANKA,2022-01-18,0.00499077
SRILANKA,2022-01-19,0.00493218
SRILANKA,2022-01-20,0.0049505
SRILANKA,2022-01-21,0.0049505
SRILANKA,2022-01-24,0.00497512
SRILANKA,2022-01-25,0.005
SRILANKA,2022-01-26,0.00493218
SRILANKA,2022-01-27,0.00497512
SRILANKA,2022-01-28,0.00497512
SRILANKA,2022-01-31,0.00493413
SRILANKA,2022-02-01,0.00493413
SRILANKA,2022-02-02,0.00493218
SRILANKA,2022-02-03,0.00493827
SRILANKA,2022-02-04,0.00497166
SRILANKA,2022-02-07,0.00493218
SRILANKA,2022-02-08,0.00495884
SRILANKA,2022-02-09,0.00498728
SRILANKA,2022-02-10,0.00493218
SRILANKA,2022-02-11,0.0049505
SRILANKA,2022-02-14,0.0049505
SRILANKA,2022-02-15,0.0049505
SRILANKA,2022-02-16,0.00497785
SRILANKA,2022-02-17,0.00493827
SRILANKA,2022-02-18,0.0049505
SRILANKA,2022-02-21,0.00494438
SRILANKA,2022-02-22,0.00493827
SRILANKA,2022-02-23,0.00493827
SRILANKA,2022-02-24,0.0049505
SRILANKA,2022-02-25,0.0049505
SRILANKA,2022-02-28,0.00497512
SRILANKA,2022-03-01,0.0050015
SRILANKA,2022-03-02,0.00493827
SRILANKA,2022-03-03,0.0049505
SRILANKA,2022-03-04,0.005
SRILANKA,2022-03-07,0.00498033
SRILANKA,2022-03-08,0.0044405
SRILANKA,2022-03-09,0.00444129
SRILANKA,2022-03-10,0.00432133
SRILANKA,2022-03-11,0.00399872
SRILANKA,2022-03-14,0.00399808
SRILANKA,2022-03-15,0.00384615
SRILANKA,2022-03-16,0.00377358
SRILANKA,2022-03-17,0.00378143
SRILANKA,2022-03-18,0.00363636
SRILANKA,2022-03-21,0.00363636
SRILANKA,2022-03-22,0.00367566
SRILANKA,2022-03-23,0.00357143
SRILANKA,2022-03-24,0.00350877
SRILANKA,2022-03-25,0.00344828
SRILANKA,2022-03-28,0.00350877
SRILANKA,2022-03-29,0.00346057
SRILANKA,2022-03-30,0.00341297
SRILANKA,2022-03-31,0.00344828
SRILANKA,2022-04-01,0.00339328
SRILANKA,2022-04-04,0.00338983
SRILANKA,2022-04-05,0.00338983
SRILANKA,2022-04-06,0.00337952
SRILANKA,2022-04-07,0.00322581
SRILANKA,2022-04-08,0.00322581
SRILANKA,2022-04-11,0.0031746
SRILANKA,2022-04-12,0.00317279
SRILANKA,2022-04-13,0.00317723
SRILANKA,2022-04-14,0.00317723
SRILANKA,2022-04-15,0.00317329
SRILANKA,2022-04-18,0.003125
SRILANKA,2022-04-19,0.0030303
SRILANKA,2022-04-20,0.0030303
SRILANKA,2022-04-21,0.0030303
SRILANKA,2022-04-22,0.0030303
SRILANKA,2022-04-25,0.0030303
SRILANKA,2022-04-26,0.00294118
SRILANKA,2022-04-27,0.00285714
SRILANKA,2022-04-28,0.0028885
SRILANKA,2022-04-29,0.00289628
SRILANKA,2022-05-02,0.00289628
SRILANKA,2022-05-03,0.00289628
SRILANKA,2022-05-04,0.00287795
SRILANKA,2022-05-05,0.00273973
SRILANKA,2022-05-06,0.00278691
SRILANKA,2022-05-09,0.00278691
SRILANKA,2022-05-10,0.00277285
SRILANKA,2022-05-11,0.0027687
SRILANKA,2022-05-12,0.00273973
SRILANKA,2022-05-13,0.00281436
SRILANKA,2022-05-16,0.00281793
SRILANKA,2022-05-17,0.00281436
SRILANKA,2022-05-18,0.0028169
SRILANKA,2022-05-19,0.0028169
SRILANKA,2022-05-20,0.00281508
SRILANKA,2022-05-23,0.0028165
SRILANKA,2022-05-24,0.00281571
SRILANKA,2022-05-25,0.00278552
SRILANKA,2022-05-26,0.00278164
SRILANKA,2022-05-27,0.00278218
SRILANKA,2022-05-30,0.00279618
SRILANKA,2022-05-31,0.00281017
SRILANKA,2022-06-01,0.0028146
SRILANKA,2022-06-02,0.00281444
SRILANKA,2022-06-03,0.00280899
SRILANKA,2022-06-06,0.00276243
SRILANKA,2022-06-07,0.00280112
SRILANKA,2022-06-08,0.00280112
SRILANKA,2022-06-09,0.00280112
SRILANKA,2022-06-10,0.0027958
SRILANKA,2022-06-13,0.0028169
SRILANKA,2022-06-14,0.00282056
SRILANKA,2022-06-15,0.0028169
SRILANKA,2022-06-16,0.00280112
SRILANKA,2022-06-17,0.00280112
SRILANKA,2022-06-20,0.00279721
SRILANKA,2022-06-21,0.0027933
SRILANKA,2022-06-22,0.00280757
SRILANKA,2022-06-23,0.00280112
SRILANKA,2022-06-24,0.00280112
SRILANKA,2022-06-27,0.00280112
SRILANKA,2022-06-28,0.00280899
SRILANKA,2022-06-29,0.00280899
SRILANKA,2022-06-30,0.00280899
SRILANKA,2022-07-01,0.00280899
SRILANKA,2022-07-04,0.00280694
SRILANKA,2022-07-05,0.00280489
SRILANKA,2022-07-06,0.00280426
SRILANKA,2022-07-07,0.0028169
SRILANKA,2022-07-08,0.00277778
SRILANKA,2022-07-11,0.0028169
SRILANKA,2022-07-12,0.0028169
SRILANKA,2022-07-13,0.00281857
SRILANKA,2022-07-14,0.00277008
SRILANKA,2022-07-15,0.00278156
SRILANKA,2022-07-18,0.0028169
SRILANKA,2022-07-19,0.00279127
SRILANKA,2022-07-20,0.00280899
SRILANKA,2022-07-21,0.0027933
SRILANKA,2022-07-22,0.0028169
SRILANKA,2022-07-25,0.0027933
SRILANKA,2022-07-26,0.00280112
SRILANKA,2022-07-27,0.00280112
SRILANKA,2022-07-28,0.00276243
SRILANKA,2022-07-29,0.00280112
SRILANKA,2022-08-01,0.00281065
SRILANKA,2022-08-02,0.0027933
SRILANKA,2022-08-03,0.00280112
SRILANKA,2022-08-04,0.00280112
SRILANKA,2022-08-05,0.00280112
SRILANKA,2022-08-08,0.00277393
SRILANKA,2022-08-09,0.00280112
SRILANKA,2022-08-10,0.0027933
SRILANKA,2022-08-11,0.00279361
SRILANKA,2022-08-12,0.0028169
SRILANKA,2022-08-15,0.0028169
SRILANKA,2022-08-16,0.0028169
SRILANKA,2022-08-17,0.0028169
SRILANKA,2022-08-18,0.0028169
SRILANKA,2022-08-19,0.0028169
SRILANKA,2022-08-22,0.00280112
SRILANKA,2022-08-23,0.0028169
SRILANKA,2022-08-24,0.00280112
SRILANKA,2022-08-25,0.00280112
SRILANKA,2022-08-26,0.00280112
SRILANKA,2022-08-29,0.0028169
SRILANKA,2022-08-30,0.0028169
SRILANKA,2022-08-31,0.0027933
SRILANKA,2022-09-01,0.0027933
SRILANKA,2022-09-02,0.0028169
SRILANKA,2022-09-05,0.0028169
SRILANKA,2022-09-06,0.0028169
SRILANKA,2022-09-07,0.00281088
SRILANKA,2022-09-08,0.00278552
SRILANKA,2022-09-09,0.0028169
SRILANKA,2022-09-12,0.00276274
SRILANKA,2022-09-13,0.00278979
SRILANKA,2022-09-14,0.002772
SRILANKA,2022-09-15,0.00276243
SRILANKA,2022-09-16,0.002772
SRILANKA,2022-09-19,0.00278552
SRILANKA,2022-09-20,0.00278552
SRILANKA,2022-09-21,0.00277008
SRILANKA,2022-09-22,0.0027933
SRILANKA,2022-09-23,0.00278513
SRILANKA,2022-09-26,0.00278552
SRILANKA,2022-09-27,0.00278552
SRILANKA,2022-09-28,0.00277708
SRILANKA,2022-09-29,0.0027811
SRILANKA,2022-09-30,0.00276243
SRILANKA,2022-10-03,0.0027933
SRILANKA,2022-10-04,0.00275482
SRILANKA,2022-10-05,0.00275482
SRILANKA,2022-10-06,0.00275482
SRILANKA,2022-10-07,0.00275482
SRILANKA,2022-10-10,0.00275482
SRILANKA,2022-10-11,0.00275482
SRILANKA,2022-10-12,0.00276045
SRILANKA,2022-10-13,0.00276809
SRILANKA,2022-10-14,0.00275482
SRILANKA,2022-10-17,0.00276243
SRILANKA,2022-10-18,0.00276243
SRILANKA,2022-10-19,0.00276702
SRILANKA,2022-10-20,0.00276526
SRILANKA,2022-10-21,0.00276243
SRILANKA,2022-10-24,0.00282247
SRILANKA,2022-10-25,0.00275482
SRILANKA,2022-10-26,0.00275482
SRILANKA,2022-10-27,0.00275482
SRILANKA,2022-10-28,0.00275482
SRILANKA,2022-10-31,0.00275482
SRILANKA,2022-11-01,0.00276579
SRILANKA,2022-11-02,0.00276243
SRILANKA,2022-11-03,0.00275482
SRILANKA,2022-11-04,0.00276243
SRILANKA,2022-11-07,0.00282167
SRILANKA,2022-11-08,0.00273973
SRILANKA,2022-11-09,0.00275482
SRILANKA,2022-11-10,0.00275794
SRILANKA,2022-11-11,0.00275638
SRILANKA,2022-11-14,0.00275482
SRILANKA,2022-11-15,0.00275482
SRILANKA,2022-11-16,0.00275482
SRILANKA,2022-11-17,0.00275285
SRILANKA,2022-11-18,0.00275285
SRILANKA,2022-11-21,0.00275391
SRILANKA,2022-11-22,0.00275482
SRILANKA,2022-11-23,0.00275482
SRILANKA,2022-11-24,0.00275482
SRILANKA,2022-11-25,0.00275482
SRILANKA,2022-11-28,0.00274288
SRILANKA,2022-11-29,0.00275482
SRILANKA,2022-11-30,0.00273973
SRILANKA,2022-12-01,0.00273973
SRILANKA,2022-12-02,0.00273973
SRILANKA,2022-12-05,0.00275186
SRILANKA,2022-12-06,0.00275794
SRILANKA,2022-12-07,0.00275763
SRILANKA,2022-12-08,0.0027555
SRILANKA,2022-12-09,0.00275482
SRILANKA,2022-12-12,0.00275285
SRILANKA,2022-12-13,0.00276075
SRILANKA,2022-12-14,0.00275482
SRILANKA,2022-12-15,0.00275482
SRILANKA,2022-12-16,0.00275171
SRILANKA,2022-12-19,0.00275573
SRILANKA,2022-12-20,0.00275482
SRILANKA,2022-12-21,0.00275482
SRILANKA,2022-12-22,0.00275482
SRILANKA,2022-12-23,0.00275247
SRILANKA,2022-12-26,0.00275365
SRILANKA,2022-12-27,0.00275482
SRILANKA,2022-12-28,0.00275482
SRILANKA,2022-12-29,0.00275482
SRILANKA,2022-12-30,0.00275247
SRILANKA,2023-01-02,0.0027485
SRILANKA,2023-01-03,0.00274454
SRILANKA,2023-01-04,0.00274733
SRILANKA,2023-01-05,0.0027471
SRILANKA,2023-01-06,0.00274778
SRILANKA,2023-01-09,0.00274431
SRILANKA,2023-01-10,0.0027365
SRILANKA,2023-01-11,0.00275171
SRILANKA,2023-01-12,0.00273665
SRILANKA,2023-01-13,0.00274748
SRILANKA,2023-01-16,0.00274405
SRILANKA,2023-01-17,0.00274063
SRILANKA,2023-01-18,0.00275444
SRILANKA,2023-01-19,0.00274718
SRILANKA,2023-01-20,0.00274228
SRILANKA,2023-01-23,0.00276243
SRILANKA,2023-01-24,0.00275232
SRILANKA,2023-01-25,0.00275383
SRILANKA,2023-01-26,0.00275338
SRILANKA,2023-01-27,0.00275626
SRILANKA,2023-01-30,0.00274499
SRILANKA,2023-01-31,0.00274251
SRILANKA,2023-02-01,0.00274763
SRILANKA,2023-02-02,0.00274221
SRILANKA,2023-02-03,0.00275482
SRILANKA,2023-02-06,0.00274559
SRILANKA,2023-02-07,0.00275368
SRILANKA,2023-02-08,0.00275558
SRILANKA,2023-02-09,0.0027549
SRILANKA,2023-02-10,0.00275809
SRILANKA,2023-02-13,0.00275414
SRILANKA,2023-02-14,0.00275862
SRILANKA,2023-02-15,0.00275756
SRILANKA,2023-02-16,0.00275657
SRILANKA,2023-02-17,0.00275414
SRILANKA,2023-02-20,0.00275756
SRILANKA,2023-02-21,0.00276098
SRILANKA,2023-02-22,0.002759
SRILANKA,2023-02-23,0.002753
SRILANKA,2023-02-24,0.0027587
SRILANKA,2023-02-27,0.00277469
SRILANKA,2023-02-28,0.00279283
SRILANKA,2023-03-01,0.00282326
SRILANKA,2023-03-02,0.00289059
SRILANKA,2023-03-03,0.00299106
SRILANKA,2023-03-06,0.00299751
SRILANKA,2023-03-07,0.00310318
SRILANKA,2023-03-08,0.0031746
SRILANKA,2023-03-09,0.003125
SRILANKA,2023-03-10,0.0031746
SRILANKA,2023-03-13,0.00307692
SRILANKA,2023-03-14,0.00305213
SRILANKA,2023-03-15,0.00298507
SRILANKA,2023-03-16,0.00294551
SRILANKA,2023-03-17,0.00297619
SRILANKA,2023-03-20,0.00298507
SRILANKA,2023-03-21,0.003125
SRILANKA,2023-03-22,0.00312989
SRILANKA,2023-03-23,0.00314465
SRILANKA,2023-03-24,0.003125
SRILANKA,2023-03-27,0.00312813
SRILANKA,2023-03-28,0.00311042
SRILANKA,2023-03-29,0.00307692
SRILANKA,2023-03-30,0.00307692
SRILANKA,2023-03-31,0.00308642
SRILANKA,2023-04-03,0.00309914
SRILANKA,2023-04-04,0.00312901
SRILANKA,2023-04-05,0.00312823
SRILANKA,2023-04-06,0.003125
SRILANKA,2023-04-07,0.00313234
SRILANKA,2023-04-10,0.00314465
SRILANKA,2023-04-11,0.0031348
SRILANKA,2023-04-12,0.0031348
SRILANKA,2023-04-13,0.00313696
SRILANKA,2023-04-14,0.00313696
SRILANKA,2023-04-17,0.0031348
SRILANKA,2023-04-18,0.00314465
SRILANKA,2023-04-19,0.00313972
SRILANKA,2023-04-20,0.00314465
SRILANKA,2023-04-21,0.00314465
SRILANKA,2023-04-24,0.00314564
SRILANKA,2023-04-25,0.00311042
SRILANKA,2023-04-26,0.00312823
SRILANKA,2023-04-27,0.00312823
SRILANKA,2023-04-28,0.003125
SRILANKA,2023-05-01,0.00313391
SRILANKA,2023-05-02,0.003125
SRILANKA,2023-05-03,0.00312989
SRILANKA,2023-05-04,0.0031348
SRILANKA,2023-05-05,0.00313725
SRILANKA,2023-05-08,0.00314465
SRILANKA,2023-05-09,0.00315457
SRILANKA,2023-05-10,0.00316556
SRILANKA,2023-05-11,0.00319489
SRILANKA,2023-05-12,0.00320513
SRILANKA,2023-05-15,0.00319489
SRILANKA,2023-05-16,0.00323625
SRILANKA,2023-05-17,0.00327869
SRILANKA,2023-05-18,0.00326797
SRILANKA,2023-05-19,0.00326264
SRILANKA,2023-05-22,0.00327869
SRILANKA,2023-05-23,0.00328407
SRILANKA,2023-05-24,0.00330033
SRILANKA,2023-05-25,0.00331126
SRILANKA,2023-05-26,0.003367
SRILANKA,2023-05-29,0.00338418
SRILANKA,2023-05-30,0.00340136
SRILANKA,2023-05-31,0.00344828
SRILANKA,2023-06-01,0.00340716
SRILANKA,2023-06-02,0.00344828
SRILANKA,2023-06-05,0.00344828
SRILANKA,2023-06-06,0.00343053
SRILANKA,2023-06-07,0.00343643
SRILANKA,2023-06-08,0.00340136
SRILANKA,2023-06-09,0.00338409
SRILANKA,2023-06-12,0.0033557
SRILANKA,2023-06-13,0.00326797
SRILANKA,2023-06-14,0.00322914
SRILANKA,2023-06-15,0.00326264
SRILANKA,2023-06-16,0.00327257
SRILANKA,2023-06-19,0.00327027
SRILANKA,2023-06-20,0.00326797
SRILANKA,2023-06-21,0.00326797
SRILANKA,2023-06-22,0.00326797
SRILANKA,2023-06-23,0.00325203
SRILANKA,2023-06-26,0.00325203
SRILANKA,2023-06-27,0.00324675
SRILANKA,2023-06-28,0.00325203
SRILANKA,2023-06-29,0.00325574
SRILANKA,2023-06-30,0.00325425
SRILANKA,2023-07-03,0.00326872
SRILANKA,2023-07-04,0.00326835
SRILANKA,2023-07-05,0.00326797
SRILANKA,2023-07-06,0.00323625
SRILANKA,2023-07-07,0.00323625
SRILANKA,2023-07-10,0.00322581
SRILANKA,2023-07-11,0.00319489
SRILANKA,2023-07-12,0.00318471
SRILANKA,2023-07-13,0.00315457
SRILANKA,2023-07-14,0.00314465
SRILANKA,2023-07-17,0.00311662
SRILANKA,2023-07-18,0.00310559
SRILANKA,2023-07-19,0.00309598
SRILANKA,2023-07-20,0.00308642
SRILANKA,2023-07-21,0.00306279
SRILANKA,2023-07-24,0.00303951
SRILANKA,2023-07-25,0.0030303
SRILANKA,2023-07-26,0.00304878
SRILANKA,2023-07-27,0.00304878
SRILANKA,2023-07-28,0.00304841
SRILANKA,2023-07-31,0.00313067
SRILANKA,2023-08-01,0.00314852
SRILANKA,2023-08-02,0.00319489
SRILANKA,2023-08-03,0.00316286
SRILANKA,2023-08-04,0.003125
SRILANKA,2023-08-07,0.00310559
SRILANKA,2023-08-08,0.00312989
SRILANKA,2023-08-09,0.00312989
SRILANKA,2023-08-10,0.0031348
SRILANKA,2023-08-11,0.0031348
SRILANKA,2023-08-14,0.00311526
SRILANKA,2023-08-15,0.003125
SRILANKA,2023-08-16,0.00311526
SRILANKA,2023-08-17,0.00311042
SRILANKA,2023-08-18,0.00309598
SRILANKA,2023-08-21,0.00309598
SRILANKA,2023-08-22,0.00309119
SRILANKA,2023-08-23,0.00309598
SRILANKA,2023-08-24,0.00309598
SRILANKA,2023-08-25,0.00309598
SRILANKA,2023-08-28,0.0030888
SRILANKA,2023-08-29,0.00312012
SRILANKA,2023-08-30,0.00312168
SRILANKA,2023-08-31,0.00313972
SRILANKA,2023-09-01,0.00313972
SRILANKA,2023-09-04,0.00312749
SRILANKA,2023-09-05,0.00311526
SRILANKA,2023-09-06,0.00311526
SRILANKA,2023-09-07,0.00310559
SRILANKA,2023-09-08,0.00311526
SRILANKA,2023-09-11,0.00311526
SRILANKA,2023-09-12,0.00310318
SRILANKA,2023-09-13,0.00310559
SRILANKA,2023-09-14,0.00310578
SRILANKA,2023-09-15,0.00309837
SRILANKA,2023-09-18,0.00308404
SRILANKA,2023-09-19,0.00308642
SRILANKA,2023-09-20,0.00308642
SRILANKA,2023-09-21,0.00309119
SRILANKA,2023-09-22,0.00308642
SRILANKA,2023-09-25,0.00308642
SRILANKA,2023-09-26,0.00309119
SRILANKA,2023-09-27,0.0030888
SRILANKA,2023-09-28,0.00310183
SRILANKA,2023-09-29,0.00310366
SRILANKA,2023-10-02,0.00308547
SRILANKA,2023-10-03,0.00309119
SRILANKA,2023-10-04,0.00309358
SRILANKA,2023-10-05,0.0030869
SRILANKA,2023-10-06,0.0030888
SRILANKA,2023-10-09,0.00309
SRILANKA,2023-10-10,0.00309119
SRILANKA,2023-10-11,0.00309023
SRILANKA,2023-10-12,0.00309358
