Country,Date,Currency(USD)*1000
Singapore,2019-11-01,737.0826269624825
Singapore,2019-11-04,736.6482504604052
Singapore,2019-11-05,735.7268981753973
Singapore,2019-11-06,735.2941176470588
Singapore,2019-11-07,736.4312541424257
Singapore,2019-11-08,735.7810315650063
Singapore,2019-11-11,735.0779182593355
Singapore,2019-11-12,734.3761474627305
Singapore,2019-11-13,733.8910905621605
Singapore,2019-11-14,734.1065922771986
Singapore,2019-11-15,735.1860020585208
Singapore,2019-11-18,735.5104442483083
Singapore,2019-11-19,734.7538574577517
Singapore,2019-11-20,734.484024972457
Singapore,2019-11-21,733.9449541284403
Singapore,2019-11-22,732.9228965112869
Singapore,2019-11-25,732.3861139592793
Singapore,2019-11-26,732.8691828508611
Singapore,2019-11-27,732.493407559332
Singapore,2019-11-28,731.9036814755178
Singapore,2019-11-29,731.3149041977476
Singapore,2019-12-02,732.2788517867605
Singapore,2019-12-03,732.9228965112869
Singapore,2019-12-04,733.7295472888693
Singapore,2019-12-05,734.807847747814
Singapore,2019-12-06,734.9698662354843
Singapore,2019-12-09,735.5104442483083
Singapore,2019-12-10,736.2143856290951
Singapore,2019-12-11,736.1601884570083
Singapore,2019-12-12,737.6263185070444
Singapore,2019-12-13,738.061849582995
Singapore,2019-12-16,738.061849582995
Singapore,2019-12-17,738.2253063635021
Singapore,2019-12-18,737.8984651711925
Singapore,2019-12-19,738.2253063635021
Singapore,2019-12-20,738.0073800738007
Singapore,2019-12-23,737.354372511429
Singapore,2019-12-24,738.0073800738007
Singapore,2019-12-25,738.27980804725
Singapore,2019-12-26,738.5524372230427
Singapore,2019-12-27,739.6449704142012
Singapore,2019-12-30,741.6747014759326
Singapore,2019-12-31,743.7156031533542
Singapore,2020-01-01,742.914453400691
Singapore,2020-01-02,742.1150278293136
Singapore,2020-01-03,741.5097137772505
Singapore,2020-01-06,741.1250277921886
Singapore,2020-01-07,740.1924500370096
Singapore,2020-01-08,740.5213270142181
Singapore,2020-01-09,739.809129244655
Singapore,2020-01-10,741.7847340701727
Singapore,2020-01-13,742.6661715558856
Singapore,2020-01-14,742.6110203475419
Singapore,2020-01-15,742.8868583314761
Singapore,2020-01-16,742.5007425007425
Singapore,2020-01-17,742.170105388155
Singapore,2020-01-20,741.6747014759326
Singapore,2020-01-21,741.1799584939224
Singapore,2020-01-22,741.2348973389668
Singapore,2020-01-23,739.4262052647146
Singapore,2020-01-24,740.0828892835998
Singapore,2020-01-27,736.8653746960431
Singapore,2020-01-28,735.9976448075366
Singapore,2020-01-29,734.9698662354843
Singapore,2020-01-30,733.7833871441151
Singapore,2020-01-31,732.7617791455997
Singapore,2020-02-03,730.5135510263715
Singapore,2020-02-04,729.92700729927
Singapore,2020-02-05,723.9556939115325
Singapore,2020-02-06,721.7610970768675
Singapore,2020-02-07,719.6833393306945
Singapore,2020-02-10,719.7351374694113
Singapore,2020-02-11,721.3445863088797
Singapore,2020-02-12,721.6048491845866
Singapore,2020-02-13,720.2016564638099
Singapore,2020-02-14,718.3391997701315
Singapore,2020-02-17,718.3391997701315
Singapore,2020-02-18,718.3391997701315
Singapore,2020-02-19,717.1029042667623
Singapore,2020-02-20,714.0307033202428
Singapore,2020-02-21,715.8196134574088
Singapore,2020-02-24,714.7962830593281
Singapore,2020-02-25,715.000715000715
Singapore,2020-02-26,715.922107674685
Singapore,2020-02-27,717.1543316121629
Singapore,2020-02-28,717.1543316121629
Singapore,2020-03-02,719.7869430648528
Singapore,2020-03-03,721.6048491845866
Singapore,2020-03-04,722.1259387637203
Singapore,2020-03-05,721.8652999350321
Singapore,2020-03-06,725.3735673872044
Singapore,2020-03-09,722.9612492770387
Singapore,2020-03-10,719.2692224699705
Singapore,2020-03-11,718.6489399928136
Singapore,2020-03-12,709.2198581560284
Singapore,2020-03-13,705.7163020465772
Singapore,2020-03-16,704.2253521126761
Singapore,2020-03-17,699.4963626189143
Singapore,2020-03-18,692.1373200442968
Singapore,2020-03-19,690.1311249137336
Singapore,2020-03-20,688.4681583476765
Singapore,2020-03-23,684.6970215679562
Singapore,2020-03-24,691.2283127116887
Singapore,2020-03-25,690.4170118751726
Singapore,2020-03-26,698.8120195667366
Singapore,2020-03-27,699.0562740300593
Singapore,2020-03-30,701.6066792955869
Singapore,2020-03-31,703.4822370735138
Singapore,2020-04-01,697.0584134950508
Singapore,2020-04-02,699.1051454138702
Singapore,2020-04-03,694.0588561910049
Singapore,2020-04-06,698.5679357317499
Singapore,2020-04-07,702.8394714647175
Singapore,2020-04-08,701.311452416018
Singapore,2020-04-09,705.7163020465772
Singapore,2020-04-10,707.7140835102618
Singapore,2020-04-13,706.7137809187279
Singapore,2020-04-14,707.0635650144949
Singapore,2020-04-15,702.4938531787847
Singapore,2020-04-16,700.0840100812098
Singapore,2020-04-17,703.2348804500704
Singapore,2020-04-20,704.7713017125943
Singapore,2020-04-21,698.7631891551953
Singapore,2020-04-22,700.4272606289837
Singapore,2020-04-23,702.9876977152899
Singapore,2020-04-24,701.6066792955869
Singapore,2020-04-27,704.7713017125943
Singapore,2020-04-28,705.8657443354274
Singapore,2020-04-29,708.0147267063155
Singapore,2020-04-30,709.471443774388
Singapore,2020-05-01,706.0650992021465
Singapore,2020-05-04,705.7661091114404
Singapore,2020-05-05,706.8136839129205
Singapore,2020-05-06,704.0766035344645
Singapore,2020-05-07,706.6638400113065
Singapore,2020-05-08,708.5163667280714
Singapore,2020-05-11,705.4176072234764
Singapore,2020-05-12,706.4641469445427
Singapore,2020-05-13,704.970038773352
Singapore,2020-05-14,701.3606396409033
Singapore,2020-05-15,700.5744710662743
Singapore,2020-05-18,704.6719751955465
Singapore,2020-05-19,706.3643427279791
Singapore,2020-05-20,707.8142695356738
Singapore,2020-05-21,705.5171440666008
Singapore,2020-05-22,701.5574575557738
Singapore,2020-05-25,703.7050068611237
Singapore,2020-05-26,705.8657443354274
Singapore,2020-05-27,703.8783698176954
Singapore,2020-05-28,706.3643427279791
Singapore,2020-05-29,707.4637424831977
Singapore,2020-06-01,710.4795737122558
Singapore,2020-06-02,713.5212272565109
Singapore,2020-06-03,716.4863509350147
Singapore,2020-06-04,715.4099298898269
Singapore,2020-06-05,718.494036499497
Singapore,2020-06-08,719.6833393306945
Singapore,2020-06-09,720.0979333189314
Singapore,2020-06-10,722.5433526011561
Singapore,2020-06-11,720.3054094936252
Singapore,2020-06-12,718.2360123536594
Singapore,2020-06-15,717.2057663343613
Singapore,2020-06-16,717.5145296692258
Singapore,2020-06-17,717.4115790228855
Singapore,2020-06-18,717.4115790228855
Singapore,2020-06-19,716.0759040458288
Singapore,2020-06-22,718.1844297615627
Singapore,2020-06-23,719.6833393306945
Singapore,2020-06-24,718.2876023559833
Singapore,2020-06-25,718.7005893344832
Singapore,2020-06-26,717.4630506528914
Singapore,2020-06-29,717.2057663343613
Singapore,2020-06-30,717.2572084349447
Singapore,2020-07-01,717.5660160734789
Singapore,2020-07-02,717.0000717000071
Singapore,2020-07-03,717.4373139146967
Singapore,2020-07-06,717.8750897343862
Singapore,2020-07-07,717.8235589692054
Singapore,2020-07-08,717.9781734635267
Singapore,2020-07-09,718.2876023559833
Singapore,2020-07-10,719.21749136939
Singapore,2020-07-13,720.5130052597449
Singapore,2020-07-14,718.494036499497
Singapore,2020-07-15,719.4762213108858
Singapore,2020-07-16,719.7351374694113
Singapore,2020-07-17,719.527989638797
Singapore,2020-07-20,720.1497911565606
Singapore,2020-07-21,722.2824124232574
Singapore,2020-07-22,722.7000072270001
Singapore,2020-07-23,722.4911494834188
Singapore,2020-07-24,722.9612492770387
Singapore,2020-07-27,725.0580046403713
Singapore,2020-07-28,725.7947452460445
Singapore,2020-07-29,727.1669575334497
Singapore,2020-07-30,726.9026677327906
Singapore,2020-07-31,728.4382284382285
Singapore,2020-08-03,726.5329845975007
Singapore,2020-08-04,727.3256236817223
Singapore,2020-08-05,731.2079555425563
Singapore,2020-08-06,730.3001533630322
Singapore,2020-08-07,728.3851700779372
Singapore,2020-08-10,728.3851700779372
Singapore,2020-08-11,728.6505392013989
Singapore,2020-08-12,729.1286912139992
Singapore,2020-08-13,728.9161017566879
Singapore,2020-08-14,729.7672042618403
Singapore,2020-08-17,731.0475911981871
Singapore,2020-08-18,732.7617791455997
Singapore,2020-08-19,732.0644216691068
Singapore,2020-08-20,731.2079555425563
Singapore,2020-08-21,728.7036362311447
Singapore,2020-08-24,730.1401869158879
Singapore,2020-08-25,730.3001533630322
Singapore,2020-08-26,731.9036814755177
Singapore,2020-08-27,732.2788517867605
Singapore,2020-08-28,736.2685907819172
Singapore,2020-08-31,735.2941176470588
Singapore,2020-09-01,735.4022650389763
Singapore,2020-09-02,733.7295472888693
Singapore,2020-09-03,732.3324789454413
Singapore,2020-09-04,731.6894709885124
Singapore,2020-09-07,731.0208706458569
Singapore,2020-09-08,730.3534910896874
Singapore,2020-09-09,731.4753858532661
Singapore,2020-09-10,731.6894709885124
Singapore,2020-09-11,731.1010381634743
Singapore,2020-09-14,733.5680751173709
Singapore,2020-09-15,734.5379756133392
Singapore,2020-09-16,736.7567965814484
Singapore,2020-09-17,735.9976448075366
Singapore,2020-09-18,736.8110816386678
Singapore,2020-09-21,733.4066740007335
Singapore,2020-09-22,732.0644216691068
Singapore,2020-09-23,729.5542423579193
Singapore,2020-09-24,726.9026677327906
Singapore,2020-09-25,725.3735673872044
Singapore,2020-09-28,728.4912945290304
Singapore,2020-09-29,730.0335815447511
Singapore,2020-09-30,732.3861139592793
Singapore,2020-10-01,733.837234901299
Singapore,2020-10-02,732.9766180458843
Singapore,2020-10-05,734.9698662354843
Singapore,2020-10-06,735.2941176470588
Singapore,2020-10-07,735.8893222459342
Singapore,2020-10-08,736.0518180479905
Singapore,2020-10-09,739.1529307413704
Singapore,2020-10-12,737.2456502506635
Singapore,2020-10-13,735.348187366718
Singapore,2020-10-14,737.0826269624825
Singapore,2020-10-15,734.6459006758743
Singapore,2020-10-16,735.9976448075366
Singapore,2020-10-19,737.0283018867925
Singapore,2020-10-20,737.354372511429
Singapore,2020-10-21,738.6069872220991
Singapore,2020-10-22,737.2456502506635
Singapore,2020-10-23,736.1601884570083
Singapore,2020-10-26,734.6459006758743
Singapore,2020-10-27,736.0518180479905
Singapore,2020-10-28,733.5142668524903
Singapore,2020-10-29,730.9941520467835
Singapore,2020-10-30,732.3861139592793
Singapore,2020-11-02,732.3324789454413
Singapore,2020-11-03,735.348187366718
Singapore,2020-11-04,736.5939893930465
Singapore,2020-11-05,739.9186089530152
Singapore,2020-11-06,742.3353871279044
Singapore,2020-11-09,741.6196974191635
Singapore,2020-11-10,741.6196974191635
Singapore,2020-11-11,741.7847340701727
Singapore,2020-11-12,741.9498441905326
Singapore,2020-11-13,741.8947993174568
Singapore,2020-11-16,743.2733759476736
Singapore,2020-11-17,744.7680047665153
Singapore,2020-11-18,745.7677679170706
Singapore,2020-11-19,743.3838834374071
Singapore,2020-11-20,744.3799315170463
Singapore,2020-11-23,743.60499702558
Singapore,2020-11-24,744.9344457687723
Singapore,2020-11-25,746.1572899567228
Singapore,2020-11-26,746.1572899567228
Singapore,2020-11-27,746.1572899567228
Singapore,2020-11-30,746.1572899567228
Singapore,2020-12-01,747.2166180975864
Singapore,2020-12-02,747.2166180975864
Singapore,2020-12-03,750.1875468867217
Singapore,2020-12-04,750.1312729727703
Singapore,2020-12-07,748.9514679448772
Singapore,2020-12-08,747.4958887726118
Singapore,2020-12-09,747.9431563201197
Singapore,2020-12-10,748.0550568521843
Singapore,2020-12-11,747.887218607434
Singapore,2020-12-14,749.1759065028468
Singapore,2020-12-15,750.3564192991671
Singapore,2020-12-16,751.9362358072035
Singapore,2020-12-17,754.3753771876886
Singapore,2020-12-18,752.6153383005945
Singapore,2020-12-21,750.581700818134
Singapore,2020-12-22,748.6150621350502
Singapore,2020-12-23,750.8071176514753
Singapore,2020-12-24,751.0326699211415
Singapore,2020-12-25,751.25835774923
Singapore,2020-12-28,751.4841812579846
Singapore,2020-12-29,753.5795026375283
Singapore,2020-12-30,755.5152614082804
Singapore,2020-12-31,756.7731194187983
Singapore,2021-01-01,756.8590350047303
Singapore,2021-01-04,756.9449701006737
Singapore,2021-01-05,758.8404917286385
Singapore,2021-01-06,757.7479730241721
Singapore,2021-01-07,754.31847325941
Singapore,2021-01-08,755.5723460521345
Singapore,2021-01-11,752.2756337922215
Singapore,2021-01-12,753.5795026375283
Singapore,2021-01-13,754.0340823405218
Singapore,2021-01-14,755.2870090634441
Singapore,2021-01-15,752.6153383005945
Singapore,2021-01-18,752.6153383005945
Singapore,2021-01-19,752.6153383005945
Singapore,2021-01-20,754.0625117822266
Singapore,2021-01-21,755.5152614082804
Singapore,2021-01-22,753.5227187099691
Singapore,2021-01-25,752.8986598403856
Singapore,2021-01-26,754.4322897019993
Singapore,2021-01-27,752.7286413248024
Singapore,2021-01-28,752.5020693806908
Singapore,2021-01-29,753.0687551773476
Singapore,2021-02-01,750.41272699985
Singapore,2021-02-02,750.1312729727703
Singapore,2021-02-03,750.1875468867217
Singapore,2021-02-04,747.9431563201197
Singapore,2021-02-05,749.1197842535021
Singapore,2021-02-08,750.2438292445045
Singapore,2021-02-09,753.4659433393612
Singapore,2021-02-10,754.3753771876886
Singapore,2021-02-11,754.6030787805614
Singapore,2021-02-12,755.2299675251114
Singapore,2021-02-15,754.4322897019993
Singapore,2021-02-16,753.6362951239732
Singapore,2021-02-17,752.5020693806908
Singapore,2021-02-18,753.0687551773476
Singapore,2021-02-19,755.7436517533254
Singapore,2021-02-22,756.7158531971245
Singapore,2021-02-23,757.4609907589759
Singapore,2021-02-24,757.7479730241721
Singapore,2021-02-25,757.2315614114797
Singapore,2021-02-26,750.581700818134
Singapore,2021-03-01,752.6719855486979
Singapore,2021-03-02,752.1058965102287
Singapore,2021-03-03,751.3148009015778
Singapore,2021-03-04,751.5971439308531
Singapore,2021-03-05,744.3799315170463
Singapore,2021-03-08,740.5761682589053
Singapore,2021-03-09,742.9972509101716
Singapore,2021-03-10,743.3838834374071
Singapore,2021-03-11,746.0459564309161
Singapore,2021-03-12,744.4353457902182
Singapore,2021-03-15,742.9420505200593
Singapore,2021-03-16,743.2181345224824
Singapore,2021-03-17,742.3904974016333
Singapore,2021-03-18,744.7125409591897
Singapore,2021-03-19,744.7680047665153
Singapore,2021-03-22,746.4357692020602
Singapore,2021-03-23,744.601638123604
Singapore,2021-03-24,743.4944237918216
Singapore,2021-03-25,741.5097137772505
Singapore,2021-03-26,743.2733759476736
Singapore,2021-03-29,741.9498441905326
Singapore,2021-03-30,742.170105388155
Singapore,2021-03-31,743.9369141496801
Singapore,2021-04-01,743.8815740534108
Singapore,2021-04-02,743.3286255853712
Singapore,2021-04-05,745.656550592797
Singapore,2021-04-06,746.6587023071754
Singapore,2021-04-07,746.3800567248843
Singapore,2021-04-08,746.1016190405134
Singapore,2021-04-09,745.9346561241235
Singapore,2021-04-12,745.5453664355476
Singapore,2021-04-13,745.156482861401
Singapore,2021-04-14,748.7832272557096
Singapore,2021-04-15,749.232037161909
Singapore,2021-04-16,749.6251874062968
Singapore,2021-04-19,751.5406583496167
Singapore,2021-04-20,752.7286413248024
Singapore,2021-04-21,752.8419784687194
Singapore,2021-04-22,752.3322299127295
Singapore,2021-04-23,753.2956685499059
